group_id,class_id,class_name,class_name_upper,has_name
23,424,Coil:Heating:DX:MultiSpeed,COIL:HEATING:DX:MULTISPEED,TRUE
23,425,Coil:Heating:DX:VariableSpeed,COIL:HEATING:DX:VARIABLESPEED,TRUE
23,426,Coil:Cooling:WaterToAirHeatPump:ParameterEstimation,COIL:COOLING:WATERTOAIRHEATPUMP:PARAMETERESTIMATION,TRUE
23,427,Coil:Heating:WaterToAirHeatPump:ParameterEstimation,COIL:HEATING:WATERTOAIRHEATPUMP:PARAMETERESTIMATION,TRUE
23,428,Coil:Cooling:WaterToAirHeatPump:EquationFit,COIL:COOLING:WATERTOAIRHEATPUMP:EQUATIONFIT,TRUE
23,429,Coil:Cooling:WaterToAirHeatPump:VariableSpeedEquationFit,COIL:COOLING:WATERTOAIRHEATPUMP:VARIABLESPEEDEQUATIONFIT,TRUE
23,430,Coil:Heating:WaterToAirHeatPump:EquationFit,COIL:HEATING:WATERTOAIRHEATPUMP:EQUATIONFIT,TRUE
23,431,Coil:Heating:WaterToAirHeatPump:VariableSpeedEquationFit,COIL:HEATING:WATERTOAIRHEATPUMP:VARIABLESPEEDEQUATIONFIT,TRUE
23,432,Coil:WaterHeating:AirToWaterHeatPump,COIL:WATERHEATING:AIRTOWATERHEATPUMP,TRUE
23,433,Coil:WaterHeating:Desuperheater,COIL:WATERHEATING:DESUPERHEATER,TRUE
23,434,CoilSystem:Cooling:DX,COILSYSTEM:COOLING:DX,TRUE
23,435,CoilSystem:Heating:DX,COILSYSTEM:HEATING:DX,TRUE
23,436,CoilSystem:Cooling:Water:HeatExchangerAssisted,COILSYSTEM:COOLING:WATER:HEATEXCHANGERASSISTED,TRUE
23,437,CoilSystem:Cooling:DX:HeatExchangerAssisted,COILSYSTEM:COOLING:DX:HEATEXCHANGERASSISTED,TRUE
23,438,Coil:Cooling:DX:VariableRefrigerantFlow:FluidTemperatureControl,COIL:COOLING:DX:VARIABLEREFRIGERANTFLOW:FLUIDTEMPERATURECONTROL,TRUE
23,439,Coil:Heating:DX:VariableRefrigerantFlow:FluidTemperatureControl,COIL:HEATING:DX:VARIABLEREFRIGERANTFLOW:FLUIDTEMPERATURECONTROL,TRUE
23,440,Coil:Cooling:DX:SingleSpeed:ThermalStorage,COIL:COOLING:DX:SINGLESPEED:THERMALSTORAGE,TRUE
23,441,Coil:Heating:Fuel,COIL:HEATING:FUEL,TRUE
23,442,Coil:Cooling:DX,COIL:COOLING:DX,TRUE
23,443,Coil:Cooling:DX:CurveFit:Performance,COIL:COOLING:DX:CURVEFIT:PERFORMANCE,TRUE
23,444,Coil:Cooling:DX:CurveFit:OperatingMode,COIL:COOLING:DX:CURVEFIT:OPERATINGMODE,TRUE
23,445,Coil:Cooling:DX:CurveFit:Speed,COIL:COOLING:DX:CURVEFIT:SPEED,TRUE
23,446,Coil:WaterHeating:AirToWaterHeatPump:Pumped,COIL:WATERHEATING:AIRTOWATERHEATPUMP:PUMPED,TRUE
23,447,Coil:WaterHeating:AirToWaterHeatPump:Wrapped,COIL:WATERHEATING:AIRTOWATERHEATPUMP:WRAPPED,TRUE
23,448,Coil:WaterHeating:AirToWaterHeatPump:VariableSpeed,COIL:WATERHEATING:AIRTOWATERHEATPUMP:VARIABLESPEED,TRUE
23,449,CoilSystem:IntegratedHeatPump:AirSource,COILSYSTEM:INTEGRATEDHEATPUMP:AIRSOURCE,TRUE
24,450,EvaporativeCooler:Direct:CelDekPad,EVAPORATIVECOOLER:DIRECT:CELDEKPAD,TRUE
24,451,EvaporativeCooler:Indirect:CelDekPad,EVAPORATIVECOOLER:INDIRECT:CELDEKPAD,TRUE
24,452,EvaporativeCooler:Indirect:WetCoil,EVAPORATIVECOOLER:INDIRECT:WETCOIL,TRUE
24,453,EvaporativeCooler:Indirect:ResearchSpecial,EVAPORATIVECOOLER:INDIRECT:RESEARCHSPECIAL,TRUE
24,454,EvaporativeCooler:Direct:ResearchSpecial,EVAPORATIVECOOLER:DIRECT:RESEARCHSPECIAL,TRUE
25,455,Humidifier:Steam:Electric,HUMIDIFIER:STEAM:ELECTRIC,TRUE
25,456,Dehumidifier:Desiccant:NoFans,DEHUMIDIFIER:DESICCANT:NOFANS,TRUE
25,457,Dehumidifier:Desiccant:System,DEHUMIDIFIER:DESICCANT:SYSTEM,TRUE
25,458,Humidifier:Steam:Gas,HUMIDIFIER:STEAM:GAS,TRUE
26,459,HeatExchanger:AirToAir:FlatPlate,HEATEXCHANGER:AIRTOAIR:FLATPLATE,TRUE
26,460,HeatExchanger:AirToAir:SensibleAndLatent,HEATEXCHANGER:AIRTOAIR:SENSIBLEANDLATENT,TRUE
26,461,HeatExchanger:Desiccant:BalancedFlow,HEATEXCHANGER:DESICCANT:BALANCEDFLOW,TRUE
26,462,HeatExchanger:Desiccant:BalancedFlow:PerformanceDataType1,HEATEXCHANGER:DESICCANT:BALANCEDFLOW:PERFORMANCEDATATYPE1,TRUE
27,463,AirLoopHVAC:Unitary:Furnace:HeatOnly,AIRLOOPHVAC:UNITARY:FURNACE:HEATONLY,TRUE
27,464,AirLoopHVAC:Unitary:Furnace:HeatCool,AIRLOOPHVAC:UNITARY:FURNACE:HEATCOOL,TRUE
27,465,AirLoopHVAC:UnitaryHeatOnly,AIRLOOPHVAC:UNITARYHEATONLY,TRUE
27,466,AirLoopHVAC:UnitaryHeatCool,AIRLOOPHVAC:UNITARYHEATCOOL,TRUE
27,467,AirLoopHVAC:UnitaryHeatPump:AirToAir,AIRLOOPHVAC:UNITARYHEATPUMP:AIRTOAIR,TRUE
27,468,AirLoopHVAC:UnitaryHeatPump:WaterToAir,AIRLOOPHVAC:UNITARYHEATPUMP:WATERTOAIR,TRUE
27,469,AirLoopHVAC:UnitaryHeatCool:VAVChangeoverBypass,AIRLOOPHVAC:UNITARYHEATCOOL:VAVCHANGEOVERBYPASS,TRUE
27,470,AirLoopHVAC:UnitaryHeatPump:AirToAir:MultiSpeed,AIRLOOPHVAC:UNITARYHEATPUMP:AIRTOAIR:MULTISPEED,TRUE
27,471,AirLoopHVAC:UnitarySystem,AIRLOOPHVAC:UNITARYSYSTEM,TRUE
27,472,UnitarySystemPerformance:HeatPump:Multispeed,UNITARYSYSTEMPERFORMANCE:HEATPUMP:MULTISPEED,TRUE
27,473,UnitarySystemPerformance:Multispeed,UNITARYSYSTEMPERFORMANCE:MULTISPEED,TRUE
28,474,AirConditioner:VariableRefrigerantFlow,AIRCONDITIONER:VARIABLEREFRIGERANTFLOW,FALSE
28,475,ZoneTerminalUnitList,ZONETERMINALUNITLIST,TRUE
28,476,AirConditioner:VariableRefrigerantFlow:FluidTemperatureControl,AIRCONDITIONER:VARIABLEREFRIGERANTFLOW:FLUIDTEMPERATURECONTROL,FALSE
28,477,AirConditioner:VariableRefrigerantFlow:FluidTemperatureControl:HR,AIRCONDITIONER:VARIABLEREFRIGERANTFLOW:FLUIDTEMPERATURECONTROL:HR,TRUE
29,478,Controller:WaterCoil,CONTROLLER:WATERCOIL,TRUE
29,479,Controller:OutdoorAir,CONTROLLER:OUTDOORAIR,TRUE
29,480,Controller:MechanicalVentilation,CONTROLLER:MECHANICALVENTILATION,TRUE
29,481,AirLoopHVAC:ControllerList,AIRLOOPHVAC:CONTROLLERLIST,TRUE
30,482,AirLoopHVAC,AIRLOOPHVAC,TRUE
30,483,AirLoopHVAC:OutdoorAirSystem:EquipmentList,AIRLOOPHVAC:OUTDOORAIRSYSTEM:EQUIPMENTLIST,TRUE
30,484,AirLoopHVAC:OutdoorAirSystem,AIRLOOPHVAC:OUTDOORAIRSYSTEM,TRUE
30,485,OutdoorAir:Mixer,OUTDOORAIR:MIXER,TRUE
30,486,AirLoopHVAC:ZoneSplitter,AIRLOOPHVAC:ZONESPLITTER,TRUE
30,487,AirLoopHVAC:SupplyPlenum,AIRLOOPHVAC:SUPPLYPLENUM,TRUE
30,488,AirLoopHVAC:SupplyPath,AIRLOOPHVAC:SUPPLYPATH,TRUE
30,489,AirLoopHVAC:ZoneMixer,AIRLOOPHVAC:ZONEMIXER,TRUE
30,490,AirLoopHVAC:ReturnPlenum,AIRLOOPHVAC:RETURNPLENUM,TRUE
30,491,AirLoopHVAC:ReturnPath,AIRLOOPHVAC:RETURNPATH,TRUE
30,492,AirLoopHVAC:DedicatedOutdoorAirSystem,AIRLOOPHVAC:DEDICATEDOUTDOORAIRSYSTEM,TRUE
30,493,AirLoopHVAC:Mixer,AIRLOOPHVAC:MIXER,TRUE
30,494,AirLoopHVAC:Splitter,AIRLOOPHVAC:SPLITTER,TRUE
31,495,Branch,BRANCH,TRUE
31,496,BranchList,BRANCHLIST,TRUE
31,497,Connector:Splitter,CONNECTOR:SPLITTER,TRUE
31,498,Connector:Mixer,CONNECTOR:MIXER,TRUE
31,499,ConnectorList,CONNECTORLIST,TRUE
31,500,NodeList,NODELIST,TRUE
31,501,OutdoorAir:Node,OUTDOORAIR:NODE,TRUE
31,502,OutdoorAir:NodeList,OUTDOORAIR:NODELIST,FALSE
31,503,Pipe:Adiabatic,PIPE:ADIABATIC,TRUE
31,504,Pipe:Adiabatic:Steam,PIPE:ADIABATIC:STEAM,TRUE
31,505,Pipe:Indoor,PIPE:INDOOR,TRUE
31,506,Pipe:Outdoor,PIPE:OUTDOOR,TRUE
31,507,Pipe:Underground,PIPE:UNDERGROUND,TRUE
31,508,PipingSystem:Underground:Domain,PIPINGSYSTEM:UNDERGROUND:DOMAIN,TRUE
31,509,PipingSystem:Underground:PipeCircuit,PIPINGSYSTEM:UNDERGROUND:PIPECIRCUIT,TRUE
31,510,PipingSystem:Underground:PipeSegment,PIPINGSYSTEM:UNDERGROUND:PIPESEGMENT,TRUE
31,511,Duct,DUCT,TRUE
32,512,Pump:VariableSpeed,PUMP:VARIABLESPEED,TRUE
32,513,Pump:ConstantSpeed,PUMP:CONSTANTSPEED,TRUE
32,514,Pump:VariableSpeed:Condensate,PUMP:VARIABLESPEED:CONDENSATE,TRUE
32,515,HeaderedPumps:ConstantSpeed,HEADEREDPUMPS:CONSTANTSPEED,TRUE
32,516,HeaderedPumps:VariableSpeed,HEADEREDPUMPS:VARIABLESPEED,TRUE
33,517,TemperingValve,TEMPERINGVALVE,TRUE
34,518,LoadProfile:Plant,LOADPROFILE:PLANT,TRUE
35,519,SolarCollectorPerformance:FlatPlate,SOLARCOLLECTORPERFORMANCE:FLATPLATE,TRUE
35,520,SolarCollector:FlatPlate:Water,SOLARCOLLECTOR:FLATPLATE:WATER,TRUE
35,521,SolarCollector:FlatPlate:PhotovoltaicThermal,SOLARCOLLECTOR:FLATPLATE:PHOTOVOLTAICTHERMAL,TRUE
35,522,SolarCollectorPerformance:PhotovoltaicThermal:Simple,SOLARCOLLECTORPERFORMANCE:PHOTOVOLTAICTHERMAL:SIMPLE,TRUE
35,523,SolarCollector:IntegralCollectorStorage,SOLARCOLLECTOR:INTEGRALCOLLECTORSTORAGE,TRUE
35,524,SolarCollectorPerformance:IntegralCollectorStorage,SOLARCOLLECTORPERFORMANCE:INTEGRALCOLLECTORSTORAGE,TRUE
35,525,SolarCollector:UnglazedTranspired,SOLARCOLLECTOR:UNGLAZEDTRANSPIRED,TRUE
35,526,SolarCollector:UnglazedTranspired:Multisystem,SOLARCOLLECTOR:UNGLAZEDTRANSPIRED:MULTISYSTEM,FALSE
36,527,Boiler:HotWater,BOILER:HOTWATER,TRUE
36,528,Boiler:Steam,BOILER:STEAM,TRUE
36,529,Chiller:Electric:EIR,CHILLER:ELECTRIC:EIR,TRUE
36,530,Chiller:Electric:ReformulatedEIR,CHILLER:ELECTRIC:REFORMULATEDEIR,TRUE
36,531,Chiller:Electric,CHILLER:ELECTRIC,TRUE
36,532,Chiller:Absorption:Indirect,CHILLER:ABSORPTION:INDIRECT,TRUE
36,533,Chiller:Absorption,CHILLER:ABSORPTION,TRUE
36,534,Chiller:ConstantCOP,CHILLER:CONSTANTCOP,TRUE
36,535,Chiller:EngineDriven,CHILLER:ENGINEDRIVEN,TRUE
36,536,Chiller:CombustionTurbine,CHILLER:COMBUSTIONTURBINE,TRUE
36,537,ChillerHeater:Absorption:DirectFired,CHILLERHEATER:ABSORPTION:DIRECTFIRED,TRUE
36,538,ChillerHeater:Absorption:DoubleEffect,CHILLERHEATER:ABSORPTION:DOUBLEEFFECT,TRUE
36,539,HeatPump:WaterToWater:EquationFit:Heating,HEATPUMP:WATERTOWATER:EQUATIONFIT:HEATING,TRUE
36,540,HeatPump:WaterToWater:EquationFit:Cooling,HEATPUMP:WATERTOWATER:EQUATIONFIT:COOLING,TRUE
36,541,HeatPump:WaterToWater:ParameterEstimation:Cooling,HEATPUMP:WATERTOWATER:PARAMETERESTIMATION:COOLING,TRUE
36,542,HeatPump:WaterToWater:ParameterEstimation:Heating,HEATPUMP:WATERTOWATER:PARAMETERESTIMATION:HEATING,TRUE
36,543,DistrictCooling,DISTRICTCOOLING,TRUE
36,544,DistrictHeating,DISTRICTHEATING,TRUE
36,545,PlantComponent:TemperatureSource,PLANTCOMPONENT:TEMPERATURESOURCE,TRUE
36,546,CentralHeatPumpSystem,CENTRALHEATPUMPSYSTEM,TRUE
36,547,ChillerHeaterPerformance:Electric:EIR,CHILLERHEATERPERFORMANCE:ELECTRIC:EIR,TRUE
36,548,HeatPump:WaterToWater:EIR:Cooling,HEATPUMP:WATERTOWATER:EIR:COOLING,TRUE
36,549,HeatPump:WaterToWater:EIR:Heating,HEATPUMP:WATERTOWATER:EIR:HEATING,TRUE
36,550,HeatPump:PlantLoop:EIR:Cooling,HEATPUMP:PLANTLOOP:EIR:COOLING,TRUE
36,551,HeatPump:PlantLoop:EIR:Heating,HEATPUMP:PLANTLOOP:EIR:HEATING,TRUE
37,552,CoolingTower:SingleSpeed,COOLINGTOWER:SINGLESPEED,TRUE
37,553,CoolingTower:TwoSpeed,COOLINGTOWER:TWOSPEED,TRUE
37,554,CoolingTower:VariableSpeed,COOLINGTOWER:VARIABLESPEED,TRUE
37,555,CoolingTowerPerformance:CoolTools,COOLINGTOWERPERFORMANCE:COOLTOOLS,TRUE
37,556,CoolingTowerPerformance:YorkCalc,COOLINGTOWERPERFORMANCE:YORKCALC,TRUE
37,557,EvaporativeFluidCooler:SingleSpeed,EVAPORATIVEFLUIDCOOLER:SINGLESPEED,TRUE
37,558,EvaporativeFluidCooler:TwoSpeed,EVAPORATIVEFLUIDCOOLER:TWOSPEED,TRUE
37,559,FluidCooler:SingleSpeed,FLUIDCOOLER:SINGLESPEED,TRUE
37,560,FluidCooler:TwoSpeed,FLUIDCOOLER:TWOSPEED,TRUE
37,561,GroundHeatExchanger:Vertical,GROUNDHEATEXCHANGER:VERTICAL,TRUE
37,562,GroundHeatExchanger:Pond,GROUNDHEATEXCHANGER:POND,TRUE
37,563,GroundHeatExchanger:Surface,GROUNDHEATEXCHANGER:SURFACE,TRUE
37,564,HeatExchanger:Hydronic,HEATEXCHANGER:HYDRONIC,TRUE
37,565,HeatExchanger:Plate,HEATEXCHANGER:PLATE,TRUE
37,566,HeatExchanger:WatersideEconomizer,HEATEXCHANGER:WATERSIDEECONOMIZER,TRUE
37,567,GroundHeatExchanger:HorizontalTrench,GROUNDHEATEXCHANGER:HORIZONTALTRENCH,TRUE
37,568,HeatExchanger:FluidToFluid,HEATEXCHANGER:FLUIDTOFLUID,TRUE
37,569,CoolingTower:VariableSpeed:Merkel,COOLINGTOWER:VARIABLESPEED:MERKEL,TRUE
37,570,GroundHeatExchanger:Slinky,GROUNDHEATEXCHANGER:SLINKY,TRUE
37,571,GroundHeatExchanger:System,GROUNDHEATEXCHANGER:SYSTEM,TRUE
37,572,GroundHeatExchanger:Vertical:Properties,GROUNDHEATEXCHANGER:VERTICAL:PROPERTIES,TRUE
37,573,GroundHeatExchanger:Vertical:Array,GROUNDHEATEXCHANGER:VERTICAL:ARRAY,TRUE
37,574,GroundHeatExchanger:Vertical:Single,GROUNDHEATEXCHANGER:VERTICAL:SINGLE,TRUE
37,575,GroundHeatExchanger:ResponseFactors,GROUNDHEATEXCHANGER:RESPONSEFACTORS,TRUE
38,576,WaterHeater:Mixed,WATERHEATER:MIXED,TRUE
38,577,WaterHeater:Stratified,WATERHEATER:STRATIFIED,TRUE
38,578,WaterHeater:Sizing,WATERHEATER:SIZING,FALSE
38,579,WaterHeater:HeatPump,WATERHEATER:HEATPUMP,TRUE
38,580,ThermalStorage:Ice:Simple,THERMALSTORAGE:ICE:SIMPLE,TRUE
38,581,ThermalStorage:Ice:Detailed,THERMALSTORAGE:ICE:DETAILED,TRUE
38,582,ThermalStorage:ChilledWater:Mixed,THERMALSTORAGE:CHILLEDWATER:MIXED,TRUE
38,583,ThermalStorage:ChilledWater:Stratified,THERMALSTORAGE:CHILLEDWATER:STRATIFIED,TRUE
38,584,WaterHeater:HeatPump:PumpedCondenser,WATERHEATER:HEATPUMP:PUMPEDCONDENSER,TRUE
38,585,WaterHeater:HeatPump:WrappedCondenser,WATERHEATER:HEATPUMP:WRAPPEDCONDENSER,TRUE
39,586,PlantLoop,PLANTLOOP,TRUE
39,587,CondenserLoop,CONDENSERLOOP,TRUE
40,588,PlantEquipmentList,PLANTEQUIPMENTLIST,TRUE
40,589,CondenserEquipmentList,CONDENSEREQUIPMENTLIST,TRUE
40,590,PlantEquipmentOperation:Uncontrolled,PLANTEQUIPMENTOPERATION:UNCONTROLLED,TRUE
40,591,PlantEquipmentOperation:CoolingLoad,PLANTEQUIPMENTOPERATION:COOLINGLOAD,TRUE
40,592,PlantEquipmentOperation:HeatingLoad,PLANTEQUIPMENTOPERATION:HEATINGLOAD,TRUE
40,593,PlantEquipmentOperation:OutdoorDryBulb,PLANTEQUIPMENTOPERATION:OUTDOORDRYBULB,TRUE
40,594,PlantEquipmentOperation:OutdoorWetBulb,PLANTEQUIPMENTOPERATION:OUTDOORWETBULB,TRUE
40,595,PlantEquipmentOperation:OutdoorRelativeHumidity,PLANTEQUIPMENTOPERATION:OUTDOORRELATIVEHUMIDITY,TRUE
40,596,PlantEquipmentOperation:OutdoorDewpoint,PLANTEQUIPMENTOPERATION:OUTDOORDEWPOINT,TRUE
40,597,PlantEquipmentOperation:ComponentSetpoint,PLANTEQUIPMENTOPERATION:COMPONENTSETPOINT,TRUE
40,598,PlantEquipmentOperation:OutdoorDryBulbDifference,PLANTEQUIPMENTOPERATION:OUTDOORDRYBULBDIFFERENCE,TRUE
40,599,PlantEquipmentOperation:OutdoorWetBulbDifference,PLANTEQUIPMENTOPERATION:OUTDOORWETBULBDIFFERENCE,TRUE
40,600,PlantEquipmentOperation:OutdoorDewpointDifference,PLANTEQUIPMENTOPERATION:OUTDOORDEWPOINTDIFFERENCE,TRUE
40,601,PlantEquipmentOperationSchemes,PLANTEQUIPMENTOPERATIONSCHEMES,TRUE
40,602,CondenserEquipmentOperationSchemes,CONDENSEREQUIPMENTOPERATIONSCHEMES,TRUE
40,603,PlantEquipmentOperation:ThermalEnergyStorage,PLANTEQUIPMENTOPERATION:THERMALENERGYSTORAGE,TRUE
41,604,EnergyManagementSystem:Sensor,ENERGYMANAGEMENTSYSTEM:SENSOR,TRUE
41,605,EnergyManagementSystem:Actuator,ENERGYMANAGEMENTSYSTEM:ACTUATOR,TRUE
41,606,EnergyManagementSystem:ProgramCallingManager,ENERGYMANAGEMENTSYSTEM:PROGRAMCALLINGMANAGER,TRUE
41,607,EnergyManagementSystem:Program,ENERGYMANAGEMENTSYSTEM:PROGRAM,TRUE
41,608,EnergyManagementSystem:Subroutine,ENERGYMANAGEMENTSYSTEM:SUBROUTINE,TRUE
41,609,EnergyManagementSystem:GlobalVariable,ENERGYMANAGEMENTSYSTEM:GLOBALVARIABLE,FALSE
41,610,EnergyManagementSystem:OutputVariable,ENERGYMANAGEMENTSYSTEM:OUTPUTVARIABLE,TRUE
41,611,EnergyManagementSystem:MeteredOutputVariable,ENERGYMANAGEMENTSYSTEM:METEREDOUTPUTVARIABLE,TRUE
41,612,EnergyManagementSystem:TrendVariable,ENERGYMANAGEMENTSYSTEM:TRENDVARIABLE,TRUE
41,613,EnergyManagementSystem:InternalVariable,ENERGYMANAGEMENTSYSTEM:INTERNALVARIABLE,TRUE
41,614,EnergyManagementSystem:CurveOrTableIndexVariable,ENERGYMANAGEMENTSYSTEM:CURVEORTABLEINDEXVARIABLE,TRUE
41,615,EnergyManagementSystem:ConstructionIndexVariable,ENERGYMANAGEMENTSYSTEM:CONSTRUCTIONINDEXVARIABLE,TRUE
42,616,ExternalInterface,EXTERNALINTERFACE,FALSE
42,617,ExternalInterface:Schedule,EXTERNALINTERFACE:SCHEDULE,TRUE
42,618,ExternalInterface:Variable,EXTERNALINTERFACE:VARIABLE,TRUE
42,619,ExternalInterface:Actuator,EXTERNALINTERFACE:ACTUATOR,TRUE
42,620,ExternalInterface:FunctionalMockupUnitImport,EXTERNALINTERFACE:FUNCTIONALMOCKUPUNITIMPORT,TRUE
42,621,ExternalInterface:FunctionalMockupUnitImport:From:Variable,EXTERNALINTERFACE:FUNCTIONALMOCKUPUNITIMPORT:FROM:VARIABLE,FALSE
42,622,ExternalInterface:FunctionalMockupUnitImport:To:Schedule,EXTERNALINTERFACE:FUNCTIONALMOCKUPUNITIMPORT:TO:SCHEDULE,TRUE
42,623,ExternalInterface:FunctionalMockupUnitImport:To:Actuator,EXTERNALINTERFACE:FUNCTIONALMOCKUPUNITIMPORT:TO:ACTUATOR,FALSE
42,624,ExternalInterface:FunctionalMockupUnitImport:To:Variable,EXTERNALINTERFACE:FUNCTIONALMOCKUPUNITIMPORT:TO:VARIABLE,FALSE
42,625,ExternalInterface:FunctionalMockupUnitExport:From:Variable,EXTERNALINTERFACE:FUNCTIONALMOCKUPUNITEXPORT:FROM:VARIABLE,FALSE
42,626,ExternalInterface:FunctionalMockupUnitExport:To:Schedule,EXTERNALINTERFACE:FUNCTIONALMOCKUPUNITEXPORT:TO:SCHEDULE,TRUE
42,627,ExternalInterface:FunctionalMockupUnitExport:To:Actuator,EXTERNALINTERFACE:FUNCTIONALMOCKUPUNITEXPORT:TO:ACTUATOR,TRUE
42,628,ExternalInterface:FunctionalMockupUnitExport:To:Variable,EXTERNALINTERFACE:FUNCTIONALMOCKUPUNITEXPORT:TO:VARIABLE,TRUE
43,629,ZoneHVAC:ForcedAir:UserDefined,ZONEHVAC:FORCEDAIR:USERDEFINED,TRUE
43,630,AirTerminal:SingleDuct:UserDefined,AIRTERMINAL:SINGLEDUCT:USERDEFINED,TRUE
43,631,Coil:UserDefined,COIL:USERDEFINED,TRUE
43,632,PlantComponent:UserDefined,PLANTCOMPONENT:USERDEFINED,TRUE
43,633,PlantEquipmentOperation:UserDefined,PLANTEQUIPMENTOPERATION:USERDEFINED,TRUE
44,634,AvailabilityManager:Scheduled,AVAILABILITYMANAGER:SCHEDULED,TRUE
44,635,AvailabilityManager:ScheduledOn,AVAILABILITYMANAGER:SCHEDULEDON,TRUE
44,636,AvailabilityManager:ScheduledOff,AVAILABILITYMANAGER:SCHEDULEDOFF,TRUE
44,637,AvailabilityManager:NightCycle,AVAILABILITYMANAGER:NIGHTCYCLE,TRUE
44,638,AvailabilityManager:DifferentialThermostat,AVAILABILITYMANAGER:DIFFERENTIALTHERMOSTAT,TRUE
44,639,AvailabilityManager:HighTemperatureTurnOff,AVAILABILITYMANAGER:HIGHTEMPERATURETURNOFF,TRUE
44,640,AvailabilityManager:HighTemperatureTurnOn,AVAILABILITYMANAGER:HIGHTEMPERATURETURNON,TRUE
44,641,AvailabilityManager:LowTemperatureTurnOff,AVAILABILITYMANAGER:LOWTEMPERATURETURNOFF,TRUE
44,642,AvailabilityManager:LowTemperatureTurnOn,AVAILABILITYMANAGER:LOWTEMPERATURETURNON,TRUE
44,643,AvailabilityManager:NightVentilation,AVAILABILITYMANAGER:NIGHTVENTILATION,TRUE
44,644,AvailabilityManager:HybridVentilation,AVAILABILITYMANAGER:HYBRIDVENTILATION,TRUE
44,645,AvailabilityManagerAssignmentList,AVAILABILITYMANAGERASSIGNMENTLIST,TRUE
44,646,AvailabilityManager:OptimumStart,AVAILABILITYMANAGER:OPTIMUMSTART,TRUE
45,647,SetpointManager:Scheduled,SETPOINTMANAGER:SCHEDULED,TRUE
45,648,SetpointManager:Scheduled:DualSetpoint,SETPOINTMANAGER:SCHEDULED:DUALSETPOINT,TRUE
45,649,SetpointManager:OutdoorAirReset,SETPOINTMANAGER:OUTDOORAIRRESET,TRUE
45,650,SetpointManager:SingleZone:Reheat,SETPOINTMANAGER:SINGLEZONE:REHEAT,TRUE
45,651,SetpointManager:SingleZone:Heating,SETPOINTMANAGER:SINGLEZONE:HEATING,TRUE
45,652,SetpointManager:SingleZone:Cooling,SETPOINTMANAGER:SINGLEZONE:COOLING,TRUE
45,653,SetpointManager:SingleZone:Humidity:Minimum,SETPOINTMANAGER:SINGLEZONE:HUMIDITY:MINIMUM,TRUE
45,654,SetpointManager:SingleZone:Humidity:Maximum,SETPOINTMANAGER:SINGLEZONE:HUMIDITY:MAXIMUM,TRUE
45,655,SetpointManager:MixedAir,SETPOINTMANAGER:MIXEDAIR,TRUE
45,656,SetpointManager:OutdoorAirPretreat,SETPOINTMANAGER:OUTDOORAIRPRETREAT,TRUE
45,657,SetpointManager:Warmest,SETPOINTMANAGER:WARMEST,TRUE
45,658,SetpointManager:Coldest,SETPOINTMANAGER:COLDEST,TRUE
45,659,SetpointManager:ReturnAirBypassFlow,SETPOINTMANAGER:RETURNAIRBYPASSFLOW,TRUE
45,660,SetpointManager:WarmestTemperatureFlow,SETPOINTMANAGER:WARMESTTEMPERATUREFLOW,TRUE
45,661,SetpointManager:MultiZone:Heating:Average,SETPOINTMANAGER:MULTIZONE:HEATING:AVERAGE,TRUE
45,662,SetpointManager:MultiZone:Cooling:Average,SETPOINTMANAGER:MULTIZONE:COOLING:AVERAGE,TRUE
45,663,SetpointManager:MultiZone:MinimumHumidity:Average,SETPOINTMANAGER:MULTIZONE:MINIMUMHUMIDITY:AVERAGE,TRUE
45,664,SetpointManager:MultiZone:MaximumHumidity:Average,SETPOINTMANAGER:MULTIZONE:MAXIMUMHUMIDITY:AVERAGE,TRUE
45,665,SetpointManager:MultiZone:Humidity:Minimum,SETPOINTMANAGER:MULTIZONE:HUMIDITY:MINIMUM,TRUE
45,666,SetpointManager:MultiZone:Humidity:Maximum,SETPOINTMANAGER:MULTIZONE:HUMIDITY:MAXIMUM,TRUE
45,667,SetpointManager:FollowOutdoorAirTemperature,SETPOINTMANAGER:FOLLOWOUTDOORAIRTEMPERATURE,TRUE
45,668,SetpointManager:FollowSystemNodeTemperature,SETPOINTMANAGER:FOLLOWSYSTEMNODETEMPERATURE,TRUE
45,669,SetpointManager:FollowGroundTemperature,SETPOINTMANAGER:FOLLOWGROUNDTEMPERATURE,TRUE
45,670,SetpointManager:CondenserEnteringReset,SETPOINTMANAGER:CONDENSERENTERINGRESET,TRUE
45,671,SetpointManager:CondenserEnteringReset:Ideal,SETPOINTMANAGER:CONDENSERENTERINGRESET:IDEAL,TRUE
45,672,SetpointManager:SingleZone:OneStageCooling,SETPOINTMANAGER:SINGLEZONE:ONESTAGECOOLING,TRUE
45,673,SetpointManager:SingleZone:OneStageHeating,SETPOINTMANAGER:SINGLEZONE:ONESTAGEHEATING,TRUE
45,674,SetpointManager:ReturnTemperature:ChilledWater,SETPOINTMANAGER:RETURNTEMPERATURE:CHILLEDWATER,TRUE
45,675,SetpointManager:ReturnTemperature:HotWater,SETPOINTMANAGER:RETURNTEMPERATURE:HOTWATER,TRUE
46,676,Refrigeration:Case,REFRIGERATION:CASE,TRUE
46,677,Refrigeration:CompressorRack,REFRIGERATION:COMPRESSORRACK,TRUE
46,678,Refrigeration:CaseAndWalkInList,REFRIGERATION:CASEANDWALKINLIST,TRUE
